ID,PrecastKit,CastKit,ImpactKit,StateKit,ChannelKit,HasMissile,MissileModel,MissilePathType,MissileDestinationAttachment,MissileSound,HasAreaEffect,AreaModel,AreaKit,AnimEventSoundID,Flags
3582,217,218,3109,0,0,0,0,0,0,0,0,0,0,0,0
3639,801,368,3149,0,0,0,0,0,0,0,0,0,0,0,0
3640,3151,3151,0,3150,3150,0,0,0,0,0,0,0,0,0,0
3641,3151,3151,0,1744,2045,0,0,0,0,0,0,0,0,0,0
3643,193,3154,3153,0,0,0,0,0,1,0,0,0,0,0,0
3659,192,3169,3170,0,0,0,0,0,1,0,0,0,0,0,0
3699,0,0,0,325,0,0,0,0,1,0,0,0,0,0,0
3782,194,202,0,0,0,1,259,0,1,3013,0,0,0,0,1
3799,0,547,555,787,0,0,0,0,1,0,0,0,0,0,0
3879,0,3509,4930,0,0,0,0,0,0,0,0,0,0,0,0
3880,0,406,0,0,0,0,0,0,1,0,0,0,0,0,2
3881,4091,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3883,0,3294,4489,0,0,0,0,0,1,0,0,0,0,0,0
3886,0,2149,0,0,0,0,0,0,1,0,0,0,0,0,0
4083,0,0,0,87,0,0,0,0,1,0,0,0,0,0,0
4084,217,218,559,0,0,0,0,0,0,0,0,0,0,0,0
4139,0,0,0,312,0,0,0,0,0,0,0,0,0,0,0
4180,0,0,76,235,0,0,0,0,1,0,0,0,0,0,0
4199,726,3589,813,221,0,1,675,0,1,3134,0,0,0,0,0
4201,0,3592,220,0,0,0,0,0,1,0,0,0,0,0,0
4203,0,517,364,3437,0,0,0,0,0,0,0,0,0,0,0
4204,3593,3594,0,0,0,0,0,0,0,0,0,0,0,0,0
4205,0,0,0,0,532,0,0,0,1,0,0,0,0,0,0
4206,0,0,83,0,0,0,0,0,1,0,0,0,0,0,0
4207,0,0,494,0,0,0,0,0,1,0,0,0,0,0,0
4209,114,118,2350,0,0,0,0,0,1,3015,0,0,0,0,0
4219,266,267,126,360,0,0,0,0,1,0,0,0,0,0,0
4221,99,191,231,436,0,0,0,0,1,0,0,0,0,0,0
4222,266,267,83,349,0,0,0,0,1,0,0,0,0,0,0
4223,266,267,306,697,0,0,0,0,1,0,0,0,0,0,0
4224,0,0,702,0,0,0,0,0,1,0,0,0,0,0,0
4225,0,0,0,0,0,0,0,0,0,0,1,565,3289,0,0
4226,0,237,130,3450,0,0,0,0,1,0,0,0,0,0,2
4227,345,0,3609,0,0,0,0,0,1,0,0,0,0,0,0
4228,345,0,3610,0,0,0,0,0,1,0,0,0,0,0,0
4229,0,0,283,0,0,0,0,0,1,3087,0,0,0,0,0
4230,321,321,3612,0,0,0,0,0,1,0,0,0,0,0,0
4279,345,3649,0,3650,0,0,0,0,1,0,0,0,0,0,0
4346,338,5669,318,0,718,0,0,0,1,0,1,328,700,0,0
4362,775,2189,410,55,0,0,0,0,0,0,0,0,0,0,0
2778,0,2229,83,0,0,0,0,0,0,0,0,0,0,0,0
2976,185,165,2651,0,0,0,0,0,1,0,0,0,0,0,0
2996,0,789,728,0,0,0,0,0,1,0,0,0,0,0,0
3058,36,37,702,0,0,0,0,0,0,0,0,0,0,0,0
3117,0,0,0,0,2790,0,0,0,1,0,0,0,0,0,0
3119,790,2789,76,235,0,0,0,0,1,0,0,0,0,0,0
3139,0,2810,2811,0,0,0,0,0,1,0,0,0,0,0,0
3140,0,2810,2812,0,0,0,0,0,1,0,0,0,0,0,0
3161,0,2810,3029,0,0,0,0,0,1,0,0,0,0,0,0
3179,0,0,276,0,0,1,1522,0,1,0,0,0,0,0,0
3199,0,0,2869,0,0,0,0,0,0,0,0,0,0,0,0
3299,0,0,419,0,0,1,1602,0,1,3013,0,0,0,0,0
3300,0,0,419,0,0,1,1603,0,1,3013,1,1822,3229,0,0
3301,266,267,2949,0,0,0,0,0,0,0,0,0,0,0,0
3302,0,2149,0,0,0,0,0,0,1,0,0,0,0,0,0
3319,36,539,702,0,0,1,675,0,1,3134,0,0,0,0,0
3321,0,61,448,0,0,0,0,0,0,0,0,0,0,0,0
3323,0,0,76,0,0,0,0,0,1,0,0,0,0,0,0
3339,193,165,2977,0,0,0,0,0,1,0,0,0,0,0,0
3359,0,730,2470,0,0,0,0,0,0,0,0,0,0,0,0
3360,114,118,2989,0,0,1,151,0,1,3015,0,0,0,0,0
3400,60,61,3030,0,0,0,0,0,1,0,0,0,0,0,0
3401,0,3032,0,0,0,0,0,0,1,0,0,0,0,0,0
3402,380,537,0,0,0,0,0,0,1,0,0,0,0,0,0
3583,60,61,0,0,0,0,0,0,1,0,1,420,695,0,0
3599,0,0,694,0,0,0,0,0,0,0,0,0,0,0,0
6839,0,0,232,0,0,0,0,0,1,0,0,0,0,0,0
3786,0,0,348,0,0,1,2002,0,0,0,0,0,0,0,0
3860,3290,3291,3292,0,0,1,1884,0,1,3087,0,0,0,0,0
3884,100,183,101,0,0,0,0,0,1,0,0,0,0,0,0
3885,345,476,3295,0,0,0,0,0,1,0,0,0,0,0,0
3948,0,3369,220,33,0,0,0,0,1,0,0,0,0,0,0
3950,0,3373,290,33,0,0,0,0,1,0,0,0,0,0,0
3960,0,0,0,3378,0,0,0,0,0,0,0,0,0,0,0
4040,36,3054,3409,0,0,0,0,0,1,0,0,0,0,0,0
4046,0,0,83,0,0,0,0,0,1,0,1,565,4349,0,0
4053,0,3432,0,0,0,0,0,0,0,0,0,0,0,0,0
4054,137,3433,0,0,729,0,0,0,1,0,0,0,0,0,0
4321,60,984,0,985,0,0,0,0,1,0,1,420,695,0,0
4342,0,0,311,0,0,0,0,0,1,0,0,0,0,0,0
4459,0,3809,0,0,0,0,0,0,1,3087,0,0,0,0,0
4559,790,789,608,0,0,1,1179,0,1,0,0,0,0,0,0
4582,137,138,0,0,0,0,0,0,0,0,0,0,0,0,0
4599,0,4010,0,4011,0,0,0,0,1,0,0,0,0,0,0
4600,0,4012,0,4013,0,0,0,0,1,0,0,0,0,0,0
4619,114,118,117,4030,0,0,0,0,1,0,0,0,0,0,0
4639,0,0,220,0,0,0,0,0,1,0,1,228,4349,0,0
4660,266,267,4049,0,0,0,0,0,1,0,0,0,0,0,0
4661,266,267,689,0,0,0,0,0,1,0,0,0,0,0,0
4662,0,4051,0,0,0,0,0,0,1,0,0,0,0,0,0
4663,0,0,70,298,0,0,0,0,1,0,0,0,0,0,0
4664,0,267,2350,0,0,1,157,0,1,0,0,0,0,0,0
4679,0,2189,2151,0,0,0,0,0,0,0,0,0,0,0,0
4680,0,72,283,0,0,1,157,0,0,0,0,0,0,0,1
4681,0,704,0,4069,0,0,0,0,1,0,0,0,0,0,0
4682,0,5309,0,5310,0,0,0,0,0,0,0,0,0,0,0
4699,0,0,225,0,0,0,0,0,0,0,1,459,4349,0,0
4719,4089,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4720,0,0,813,784,0,0,0,0,1,0,1,621,2589,0,0
4721,0,0,849,0,0,0,0,0,1,0,0,0,0,0,0
4739,0,0,2350,0,0,0,0,0,0,0,0,0,0,0,0
4759,0,0,448,0,0,0,0,0,1,0,0,0,0,0,0
4760,0,218,0,0,4129,0,0,0,1,0,0,0,695,0,0
4761,114,118,2129,564,0,0,0,0,1,0,0,0,0,0,0
4762,0,4869,0,906,0,0,0,0,0,0,0,0,0,0,0
4763,0,0,4130,0,0,0,0,0,1,0,0,0,0,0,0
4764,0,4131,4132,0,0,0,0,0,0,0,0,0,0,0,0
4779,0,705,78,0,1244,0,0,0,0,0,0,0,0,0,0
4780,0,0,0,4149,0,0,0,0,0,0,0,0,0,0,0
4799,0,0,130,0,0,0,0,0,0,0,1,1702,4349,0,0
4800,400,275,0,0,0,0,0,0,1,0,0,0,0,0,0
4801,217,389,0,4031,0,0,0,0,0,0,0,0,0,0,0
4802,2065,267,130,0,0,0,0,0,0,0,0,0,0,0,0
4819,0,270,228,0,0,0,0,0,1,0,0,0,0,0,0
4820,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0
4821,0,5670,0,4249,1244,0,0,0,1,0,0,0,0,0,0
4822,137,4189,0,0,0,0,0,0,1,0,0,0,0,0,0
4823,195,160,0,4190,0,0,0,0,1,0,0,0,0,0,0
5644,0,0,0,5034,0,0,0,0,0,0,0,0,0,0,0
5645,0,0,0,5035,0,0,0,0,0,0,0,0,0,0,0
5646,0,0,0,5036,0,0,0,0,0,0,0,0,0,0,0
5649,60,984,76,0,0,0,0,0,1,0,0,0,2064,0,0
5650,0,0,255,0,0,0,0,0,1,0,0,0,0,0,0
5659,30,38,2750,0,0,1,1179,0,1,3011,0,0,0,0,0
5679,0,5049,286,0,0,0,0,0,1,0,0,0,2064,0,0
5680,0,356,0,0,0,0,0,0,1,0,0,0,0,0,0
5719,0,5089,0,349,0,0,0,0,0,0,0,0,1264,0,0
5720,0,0,76,235,0,0,0,0,1,0,0,0,0,0,0
5739,0,5110,0,5111,0,0,0,0,1,0,0,0,0,0,0
5759,0,181,336,564,0,0,0,0,0,0,0,0,0,0,0
5801,0,203,3851,0,0,0,0,0,0,0,0,0,0,0,0
5839,0,4012,0,0,0,0,0,0,1,0,0,0,0,0,0
5859,0,5269,0,0,0,0,0,0,0,0,0,0,0,0,0
5879,0,0,3292,0,0,0,0,0,1,0,0,0,0,0,0
5899,0,218,508,0,0,0,0,0,0,0,0,0,0,0,0
5919,0,988,2350,0,0,0,0,0,0,0,0,0,0,0,0
5920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5959,0,5349,0,5090,0,0,0,0,0,0,0,0,0,0,0
6019,0,0,0,0,5409,0,0,0,1,0,0,0,0,0,0
6039,0,5629,4210,0,0,0,0,0,1,0,0,0,0,0,0
6040,345,181,5449,0,0,1,1342,0,1,0,0,0,0,0,0
6041,0,0,0,3531,0,0,0,0,1,0,0,0,0,0,0
6042,0,172,5450,0,0,1,2662,0,1,0,0,0,0,0,0
6043,0,356,348,33,0,0,0,0,0,0,0,0,0,0,0
6045,5469,5470,0,0,0,0,0,0,1,0,0,0,0,0,0
6059,0,0,0,0,5489,0,0,0,1,0,0,0,0,0,0
6099,0,0,0,784,0,0,0,0,0,0,1,1309,0,0,0
6100,0,0,0,5529,0,0,0,0,0,0,0,0,0,0,0
6139,358,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6219,0,2351,5450,0,0,1,2662,0,1,0,0,0,0,0,0
6259,0,5649,5729,0,0,0,0,0,0,0,0,0,0,0,0
6279,0,0,291,0,0,0,0,0,1,0,0,0,0,0,0
6299,0,0,216,0,0,0,0,0,1,0,0,0,0,0,0
6359,0,0,282,5689,0,0,0,0,1,0,0,0,0,0,0
6379,0,0,0,5709,0,0,0,0,1,0,0,0,0,0,0
6419,0,0,2750,235,0,0,0,0,1,0,1,1422,695,0,0
6459,60,984,0,985,0,0,0,0,1,0,1,714,2064,0,0
6479,0,0,437,0,0,0,0,0,1,0,0,0,0,0,0
6480,0,0,5429,5769,0,0,0,0,0,0,0,0,0,0,0
6499,197,205,527,0,0,0,0,0,1,0,0,0,0,0,0
6500,0,429,509,814,430,0,0,0,1,0,0,0,0,0,0
6503,0,0,213,235,0,0,0,0,0,0,0,0,0,0,0
6506,0,807,226,0,0,0,0,0,0,0,0,0,0,0,0
6507,0,0,0,668,0,0,0,0,0,0,0,0,0,0,0
6539,0,0,0,5849,0,0,0,0,1,0,0,0,0,0,0
6540,195,160,0,3709,0,0,0,0,1,0,0,0,0,0,0
6560,0,411,0,0,0,0,0,0,0,0,0,0,0,0,0
6579,0,0,448,235,0,0,0,0,1,0,0,0,0,0,0
6581,0,1027,450,5330,0,0,0,0,1,0,0,0,0,0,0
6582,0,38,728,0,0,0,0,0,1,0,0,0,0,0,0
6583,0,181,702,5770,0,0,0,0,1,0,0,0,0,0,0
6584,0,0,0,0,5889,0,0,0,0,0,0,0,0,0,0
6587,0,5891,393,0,0,0,0,0,1,0,0,0,0,0,0
6592,0,0,0,5894,0,0,0,0,1,0,0,0,0,0,0
6593,0,0,0,5896,0,0,0,0,1,0,0,0,0,0,0
6594,0,0,0,5892,0,0,0,0,1,0,0,0,0,0,0
6595,0,0,348,0,0,0,0,0,0,0,0,0,0,0,0
6597,0,0,0,5898,0,0,0,0,0,0,0,0,0,0,0
6598,0,0,283,0,0,1,694,0,1,0,0,0,0,0,1
6619,36,37,3031,0,0,0,0,0,1,0,1,621,2271,0,0
6620,0,5929,5930,587,0,0,0,0,0,0,0,0,0,0,0
6621,0,267,0,1186,0,0,0,0,1,0,0,0,0,0,0
6623,99,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6628,218,0,225,0,0,0,0,0,0,0,1,565,0,0,0
6632,0,0,0,5951,0,0,0,0,0,0,0,0,0,0,0
6633,0,0,782,587,0,0,0,0,0,0,0,0,0,0,0
6634,0,0,0,1224,0,0,0,0,1,0,0,0,0,0,0
6640,0,404,0,0,0,0,0,0,1,0,0,0,0,0,0
5651,0,119,121,0,0,0,0,0,1,0,0,0,0,0,0
5652,0,0,331,0,0,0,0,0,1,0,0,0,0,0,0
5721,30,38,2750,0,0,0,0,0,1,3011,0,0,0,0,0
5722,5093,0,0,5090,0,0,0,0,0,0,0,0,0,0,0
5723,797,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5724,0,0,0,0,5249,0,0,0,1,0,0,0,0,0,2
5725,0,0,702,363,0,0,0,0,1,0,0,0,0,0,0
5727,0,4012,0,0,0,0,0,0,1,0,0,0,0,0,0
5728,0,5094,845,0,0,0,0,0,1,0,1,627,0,0,0
5760,0,37,702,544,0,0,0,0,0,0,0,0,0,0,0
5779,899,1184,348,33,0,1,2622,0,1,0,0,0,0,0,0
5782,0,0,5131,0,0,0,0,0,0,0,0,0,0,0,0
5783,0,0,0,436,0,0,0,0,1,0,0,0,0,0,0
5784,0,2189,0,0,0,0,0,0,0,0,0,0,0,0,0
5785,0,686,0,0,0,0,0,0,0,0,0,0,0,0,0
5786,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0
5787,0,5153,0,5152,0,0,0,0,1,0,0,0,0,0,0
5790,217,218,5133,0,0,0,0,0,1,0,0,0,0,0,0
5792,217,218,5135,0,0,0,0,0,1,0,0,0,0,0,0
5794,0,0,419,0,0,1,1602,0,1,3014,0,0,0,0,0
5796,0,0,0,0,5169,0,0,0,0,0,0,0,0,0,0
5800,0,853,5209,0,0,0,0,0,0,0,0,0,0,0,0
5819,0,3032,461,0,0,0,0,0,1,0,0,0,0,0,0
5925,0,404,0,0,0,0,0,0,0,0,0,0,0,0,0
5926,0,0,696,0,0,0,0,0,0,0,0,0,0,0,0
5939,195,160,0,5330,0,0,0,0,1,0,0,0,0,0,0
5981,0,0,0,0,5372,0,0,0,1,0,0,0,0,0,0
6044,0,369,437,370,0,0,0,0,0,0,0,0,0,0,0
6080,0,5510,0,0,0,0,0,0,0,0,0,0,0,0,0
6119,0,5549,0,0,0,0,0,0,0,0,0,0,0,0,0
6159,0,181,4930,0,0,1,2682,0,1,0,0,0,0,0,1
6160,0,0,0,0,5569,0,0,0,0,0,0,0,0,0,0
6179,5589,5590,0,0,0,0,0,0,1,0,0,0,0,7734,0
6180,0,5591,0,0,0,0,0,0,1,0,0,0,0,0,0
6199,0,0,0,349,5609,0,0,0,0,0,0,0,0,0,0
6239,0,1624,0,1805,0,0,0,0,0,0,0,0,4349,0,0
6319,0,0,264,0,0,0,0,0,1,0,0,0,0,0,0
6399,60,61,0,0,0,0,0,0,1,0,1,257,0,0,0
6439,36,37,0,434,0,0,0,0,1,0,0,0,0,0,0
6440,114,118,0,434,0,0,0,0,1,0,0,0,0,0,0
6481,0,0,702,5770,0,0,0,0,1,0,0,0,0,0,0
6501,196,204,68,0,0,0,0,0,0,0,1,586,4349,0,0
6502,0,5810,0,0,0,0,0,0,0,0,0,0,0,0,0
6504,0,0,728,0,0,0,0,0,1,0,1,257,695,0,0
6519,217,218,304,0,0,0,0,0,1,3015,1,239,0,0,0
6580,0,61,448,235,0,0,0,0,1,0,0,0,0,0,0
6585,0,3154,70,0,0,0,0,0,1,0,0,0,0,0,0
6588,0,0,0,5849,0,0,0,0,1,0,0,0,0,0,0
6591,0,0,0,5895,0,0,0,0,1,0,0,0,0,0,0
6596,0,1624,702,0,0,0,0,0,1,0,0,0,2271,0,0
6599,0,5909,0,0,0,0,0,0,0,0,0,0,0,0,0
6622,0,270,154,0,0,0,0,0,1,0,0,0,0,0,0
6624,0,411,3415,0,0,0,0,0,1,0,0,0,0,0,0
6626,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6627,217,218,273,5969,0,0,0,0,1,0,0,0,0,0,0
6631,0,800,233,653,0,0,0,0,1,0,0,0,0,0,0
6639,0,770,725,0,0,0,0,0,1,0,0,0,0,0,0
6641,0,0,2729,0,0,0,0,0,0,0,0,0,0,0,0
6659,0,0,0,0,0,0,0,0,0,0,1,2683,0,0,0
6660,0,5989,0,0,0,0,0,0,0,0,1,1303,0,0,0
6661,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0
6662,0,181,0,6031,0,0,0,0,0,0,0,0,0,0,0
6663,0,1644,0,3709,0,0,0,0,1,0,0,0,0,0,0
6665,0,1366,527,691,0,0,0,0,0,0,0,0,0,0,0
6679,0,5899,0,0,0,0,0,0,0,0,0,0,0,0,0
6680,0,0,152,0,0,0,0,0,1,0,0,0,0,0,0
6681,0,388,0,0,0,0,0,0,0,0,0,0,0,0,0
6682,0,81,6029,108,0,0,0,0,1,0,0,0,0,0,0
6683,6030,218,741,0,0,0,0,0,0,0,1,100,4349,0,0
5647,2270,0,328,5037,0,0,0,0,0,0,0,0,0,0,0
5648,965,965,282,0,0,0,0,0,0,0,0,0,0,0,0
5699,266,5069,0,0,0,0,0,0,1,0,0,0,0,0,0
5726,0,0,0,108,0,0,0,0,1,0,0,0,0,0,0
5780,266,730,3381,0,729,0,0,0,1,3012,1,2322,4229,0,0
5788,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0
5791,217,218,5134,0,0,0,0,0,1,0,0,0,0,0,0
5795,5149,5150,720,0,0,1,1547,0,0,0,0,0,0,0,0
5799,0,730,2470,0,0,0,0,0,0,0,0,0,0,0,0
5921,0,2372,508,0,0,1,2222,0,1,0,0,0,0,0,0
5924,171,172,133,0,0,1,914,0,1,7674,0,0,0,0,1
5979,5370,5369,276,288,0,0,0,0,1,0,0,0,0,0,0
5980,30,38,5371,0,0,0,0,0,1,3011,1,2503,2064,0,0
5999,0,172,5389,0,0,1,2662,0,1,0,0,0,0,0,0
6280,0,0,0,66,0,0,0,0,1,0,0,0,0,0,0
6340,0,0,0,252,0,0,0,0,1,0,0,0,0,0,0
6505,60,61,448,5829,0,0,0,0,1,0,0,0,0,0,0
6559,4451,5851,5870,235,0,0,0,0,1,0,0,0,0,0,0
6586,0,5890,408,780,0,0,0,0,0,0,0,0,0,0,0
6590,0,0,0,5897,0,0,0,0,1,0,0,0,0,0,0
6625,0,0,0,691,0,0,0,0,0,0,0,0,0,0,0
6629,0,0,0,5990,0,0,0,0,1,0,0,0,0,0,0
6684,0,0,992,325,0,0,0,0,1,0,0,0,0,0,0
6685,217,218,304,0,0,0,0,0,1,3015,1,734,0,0,0
6699,0,0,0,5129,0,0,0,0,0,0,0,0,0,0,0
6719,0,0,0,6050,0,0,0,0,0,0,0,0,0,0,0
6720,0,1644,226,0,0,0,0,0,0,0,0,0,0,0,0
6739,321,321,6069,0,0,0,0,0,1,0,0,0,0,-1,0
6741,0,0,6073,0,0,0,0,0,0,0,0,0,0,0,0
6742,0,0,0,0,6072,0,0,0,1,0,0,0,0,0,0
6743,30,38,286,0,0,1,1179,0,1,3011,1,420,695,0,0
6744,0,6074,0,0,0,0,0,0,1,0,0,0,0,0,0
6759,0,6089,373,0,0,0,0,0,1,0,0,0,0,0,0
6760,171,172,3209,0,0,1,914,0,1,7674,0,0,0,0,1
6762,0,6090,220,0,0,0,0,0,1,0,0,0,0,0,0
6763,0,0,0,6091,0,0,0,0,0,0,0,0,0,0,0
6764,60,61,0,6092,0,0,0,0,1,0,0,0,0,0,0
6765,197,205,0,6093,0,0,0,0,1,0,0,0,0,0,0
6766,217,218,0,6094,0,0,0,0,1,0,0,0,0,0,0
6767,171,172,3209,0,0,1,2842,0,1,3228,0,0,0,0,1
6768,266,267,6095,0,0,0,0,0,1,0,0,0,0,0,0
6769,163,2149,0,0,0,0,0,0,1,0,0,0,0,0,0
6770,0,0,0,5330,0,0,0,0,1,0,0,0,0,0,0
6771,0,0,0,6098,0,0,0,0,1,0,0,0,0,0,0
6772,0,0,0,985,0,0,0,0,1,0,0,0,0,0,0
6773,0,0,0,564,0,0,0,0,1,0,0,0,0,0,0
6774,0,0,0,1484,0,0,0,0,1,0,0,0,0,0,0
6775,0,0,992,3378,0,0,0,0,1,0,0,0,0,0,0
6776,0,0,6097,0,0,0,0,0,0,0,0,0,0,0,0
6777,246,704,0,6099,0,0,0,0,1,0,0,0,0,0,0
6778,0,0,450,3709,0,0,0,0,0,0,0,0,0,0,0
6779,2024,2610,214,0,0,0,0,0,1,0,0,0,0,0,0
6780,2024,6100,214,0,0,0,0,0,1,0,0,0,0,0,0
6799,0,182,0,2650,0,0,0,0,1,0,0,0,0,0,0
6800,0,6109,0,0,0,0,0,0,0,0,0,0,0,0,0
6801,0,1184,0,0,0,0,0,0,0,0,0,0,0,0,0
6802,0,0,487,33,0,0,0,0,1,0,0,0,0,0,0
6803,60,61,447,985,0,0,0,0,1,0,0,0,0,0,0
6819,5370,6129,276,0,0,0,0,0,1,0,0,0,0,0,0
6820,0,6130,805,784,0,0,0,0,1,0,0,0,0,0,0
6822,124,72,283,0,0,1,2865,0,1,3087,0,0,0,0,0
6823,0,0,0,6134,0,0,0,0,1,0,0,0,0,0,0
6824,0,0,0,6135,0,0,0,0,1,0,0,0,0,0,0
6825,0,0,0,6136,0,0,0,0,0,0,0,0,0,0,0
6826,137,1611,0,0,0,0,0,0,0,0,0,0,0,0,0
5789,217,218,5132,0,0,0,0,0,1,0,0,0,0,0,0
5793,0,0,0,847,0,0,0,0,1,0,0,0,0,0,0
5922,0,800,2350,2150,0,0,0,0,0,0,0,0,0,0,0
5940,5331,5332,216,3709,0,0,0,0,1,0,0,0,0,0,0
6079,0,0,0,0,5509,0,0,0,1,0,0,0,0,0,0
6339,0,0,130,3450,0,0,0,0,1,0,0,0,0,0,0
6482,5771,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6589,0,0,0,5893,0,0,0,0,1,0,0,0,0,0,0
6664,0,0,437,370,0,0,0,0,0,0,0,0,0,0,0
5781,100,183,0,0,0,0,0,0,1,0,0,0,0,0,0
5923,36,37,813,221,0,1,675,0,1,3134,0,0,0,0,1
6700,0,0,0,0,0,0,0,0,0,0,1,2803,695,0,0
6740,0,0,0,0,6070,0,0,0,1,0,0,0,0,0,0
6630,0,0,5950,0,0,0,0,0,0,0,0,0,0,0,0
6761,0,0,551,234,0,0,0,0,1,0,0,0,0,0,0
6821,0,0,6131,0,0,0,0,0,0,0,0,0,0,0,0
